title,keyword,category,subcategory,predication,departmenet
창원시 희망근로 급여 문제로 통화하고 싶은데 어디로 문의하면 될까요?,"['희망근로', '급여', '문의']",경제,기타,문의(질의),일자리창출과
시청 안전교육보조로 근무했는데 창원시 희망근로 급여 때문에 문의드려요.,"['희망근로', '급여', '문의']",경제,기타,문의(질의),일자리창출과
창원시 희망근로 급여 담당 부서 문의합니다.,"['희망근로', '급여', '문의']",경제,기타,문의(질의),일자리창출과
창원시 희망근로 급여 문의합니다.,"['희망근로', '급여', '문의']",경제,기타,문의(질의),일자리창출과
창원시 희망근로 급여 담당 부서 전화번호 문의드립니다.,"['희망근로', '급여', '문의']",경제,기타,문의(질의),일자리창출과
창원시의 내 대학으로 유학을 와서 재학중인 유학생도 여름방학 대학생 아르바이트 신청이 가능한지 알고 싶습니다.,"['창원시', '유학생', '여름방학', '대학생', '아르바이트']",경제,기타,문의(질의),일자리창출과
"여름방학 대학생 아르바이트 관련한 문의를 드리려 하는데, 담당부서가 어디인가요?","['여름방학', '대학생', '아르바이트']",경제,기타,문의(질의),일자리창출과
창원시의 내 대학으로 유학을 와서 재학중인 유학생도 여름방학 대학생 아르바이트 신청이 가능한지 안내 부탁드립니다.,"['창원시', '유학생', '여름방학', '대학생', '아르바이트']",경제,기타,문의(질의),일자리창출과
농업기술센터 마산기술지원과 김#@이름# 주무관 문의 드립니다.,"['농업기술센터', '마산기술지원과', '주무관']",경제,기타,문의(질의),마산기술지원과
농업기술센터 마산기술지원과 김#@이름# 주무관 문의를 드립니다.,"['농업기술센터', '마산기술지원과', '주무관']",경제,기타,문의(질의),마산기술지원과
농업기술센터 마산기술지원과 김#@이름# 주무관 문의 드릴께요.,"['농업기술센터', '마산기술지원과', '주무관']",경제,기타,문의(질의),마산기술지원과
농업기술센터 마산기술지원과 김#@이름# 주무관 문의해요.,"['농업기술센터', '마산기술지원과', '주무관']",경제,기타,문의(질의),마산기술지원과
농업기술센터 마산기술지원과 김#@이름# 주무관 문의 합니다.,"['농업기술센터', '마산기술지원과', '주무관']",경제,기타,문의(질의),마산기술지원과
회원구 공장등록증 발급 관련 문의는 어디로 하나요?,"['회원구', '공장등록증 발급']",경제,공장설립/등록,문의(질의),경제교통과
회원구 공장인데 공장등록증 발급 관련해서 질의 사항이 있습니다.,"['회원구', '공장등록증 발급']",경제,공장설립/등록,문의(질의),경제교통과
회원구 공장등록증 발급 대해 궁금한 게 있어서 여쭤봅니다.,"['회원구', '공장등록증 발급']",경제,공장설립/등록,문의(질의),경제교통과
창원시 지역 공동체 일자리 사업에 대해 문의합니다.,"['지역 공동체', '일자리 사업']",경제,기타,문의(질의),일자리창출과
창원시의 지역 공동체 일자리 사업에 대해 궁금합니다.,"['지역 공동체', '일자리 사업']",경제,기타,문의(질의),일자리창출과
창원시의 지역 공동체 일자리 사업에 대해 알려주세요.,"['지역 공동체', '일자리 사업']",경제,기타,문의(질의),일자리창출과
창원시의 지역 공동체 일자리 사업에 대해 알고싶어요.,"['지역 공동체', '일자리 사업']",경제,기타,문의(질의),일자리창출과
창원시의 지역 공동체 일자리 사업에 대해 질문있어요.,"['지역 공동체', '일자리 사업']",경제,기타,문의(질의),일자리창출과
진해구 석유판매업 관련 부서와 직접 전화해서 물어보고 싶어요. 그리고 담당부서 및 전화번호 안내 부탁합니다.,"['진해구', '석유판매업', '부서']",경제,판매업,문의(질의),경제교통과
진해구 석유판매업을 담당하는 담당자와 부서 전화번호 안내해주세요. 직접 통화해서 물어보고 싶습니다.,"['진해구', '석유판매업', '부서']",경제,판매업,문의(질의),경제교통과
진해구 석유판매업 관련 부서 담당자와 통화가 가능할까요? 아니면 담당하는 담당자와 부서 전화번호 안내해주세요.,"['진해구', '석유판매업', '부서']",경제,판매업,문의(질의),경제교통과
성산구청 담배도소매 담당자 연결 요청합니다.,"['성산구청', '담배도소매', '담당자']",경제,담배소매업,요청/개선,경제교통과
성산구청 담배도소매 담당자와 통화를 하고 싶어요. 담당자와 바로 통화 가능할까요?,"['성산구청', '담배도소매', '담당자']",경제,담배소매업,요청/개선,경제교통과
성산구청 담배도소매 담당자와 직접 전화해서 물어보고 싶어요. 그리고 담당부서 및 전화번호 안내 부탁합니다.,"['성산구청', '담배도소매', '담당자']",경제,담배소매업,요청/개선,경제교통과
성산구청 담배도소매를 담당하는 담당자와 부서 전화번호 안내해주세요. 직접 통화해서 물어보고 싶습니다.,"['성산구청', '담배도소매', '담당자']",경제,담배소매업,요청/개선,경제교통과
성산구청 담배도소매 담당자와 통화가 가능할까요? 아니면 담당하는 담당자와 부서 전화번호 안내해주세요.,"['성산구청', '담배도소매', '담당자']",경제,담배소매업,요청/개선,경제교통과
마산합포구청 경제교통과의 전통시장 활성화에 대해서 통화하고 싶습니다.,"['마산합포구청', '경제교통과', '전통시장', '활성화', '통화']",경제,전통시장,문의(질의),경제교통과
마산합포구청 경제교통과의 전통시장 상품권사용에 대하여 문의 드립니다.,"['마산합포구청', '경제교통과', '전통시장', '상품권사용']",경제,전통시장,문의(질의),경제교통과
마산합포구청 경제교통과의 전통시장 지원사업에 대하여 알고싶습니다. 담당자와 통화 가능할까요?,"['마산합포구청', '경제교통과', '전통시장', '담당자', '통화']",경제,전통시장,문의(질의),경제교통과
의창구에 통신판매업 사업자등록 했는데 전자상거래 통신판매업 신고 절차 문의합니다.,"['의창구', '통신판매업 신고', '전자상거래', '통신판매업 신고 절차']",경제,판매업,문의(질의),경제교통과
의창구 사업자등록자인데 통신판매업 신고 절차 문의합니다.,"['의창구', '통신판매업 신고 절차']",경제,판매업,문의(질의),경제교통과
"의창구 사업자등록자인데 통신판매업은 인터넷으로 신고 가능한지, 절차 문의합니다. ","['의창구', '절차']",경제,판매업,문의(질의),경제교통과
"전자상거래 통신판매업 신고 절차때문에 질문이 있어요. 의창구인데 어디 물어보면 되나요?
","['의창구', '통신판매업 신고 절차']",경제,판매업,문의(질의),경제교통과
의창구 개인사업자인데 전자상거래 통신판매업 신고하려 하는데 통신판매업 신고 절차에 대해 궁금한 게 있어서 여쭤봅니다.,"['의창구', '통신판매업 신고', '전자상거래', '통신판매업 신고 절차']",경제,판매업,문의(질의),경제교통과
희망근로 일정 나왔는지 알려주세요.,"['희망근로', '일정']",경제,기타,문의(질의),일자리창출과
희망근로 일정 나왔는지 알고싶어요.,"['희망근로', '일정']",경제,기타,문의(질의),일자리창출과
희망근로 일정 나왔는지 질문합니다.,"['희망근로', '일정']",경제,기타,문의(질의),일자리창출과
성산구청 소식란에서 대학휴학생 직장체험활동 신청공고를 보고 문의합니다.,"['성산구청', '대학휴학생', '직장체험활동']",경제,기타,문의(질의),확인결과
성산구청 소식란에서 대학휴학생 직장체험활동 신청공고를 보고 문의드립니다.,"['성산구청', '대학휴학생', '직장체험활동']",경제,기타,문의(질의),확인결과
성산구청 소식란에서 대학휴학생 직장체험활동 신청을 하려면 구비서류가 뭐가 있나요?,"['성산구청', '대학휴학생', '직장체험활동']",경제,기타,문의(질의),확인결과
성산구청 소식란에서 대학휴학생 직장체험활동 신청을 하려면 구비서류가 뭐가 있어야 하며 어디로 신청해야 하나요?,"['성산구청', '대학휴학생', '직장체험활동']",경제,기타,문의(질의),확인결과
성산구청 소식란에서 대학휴학생 직장체험활동 신청을 하려면 어디로 문의를 해야 하나요?,"['성산구청', '대학휴학생', '직장체험활동']",경제,기타,문의(질의),확인결과
청년구직수당 신청 가능한가요?,"['청년구직수당', '신청']",경제,기타,문의(질의),일자리창출과
청년구직수당 신청 질문 드립니다.,"['청년구직수당', '신청']",경제,기타,문의(질의),일자리창출과
청년구직수당 신청 문의합니다.,"['청년구직수당', '신청']",경제,기타,문의(질의),일자리창출과
한국노총 건물 부설주차장에서 노총만 주차하고 건물내 다른 업주들 주차를 못하게 하는데 개선 요청합니다.,"['한국노총', '부설주차장']",경제,기타,요청/개선,경제살리기과
한국노총 건물 부설주차장에서 노총만 주차하고 건물내 점주들 주차를 못하게 하는데 개선 요청합니다.,"['한국노총', '부설주차장']",경제,기타,요청/개선,경제살리기과
한국노총 건물 부설주차장에서 노총만 주차하고 건물내 매장주들 주차를 못하게 하는데 개선 요청합니다.,"['한국노총', '부설주차장']",경제,기타,요청/개선,경제살리기과
한국노총 건물 부설주차장에서 노총만 주차하고 건물내 영업소의 주차를 못하게 하는데 개선 요청합니다.,"['한국노총', '부설주차장']",경제,기타,요청/개선,경제살리기과
한국노총 건물 부설주차장에서 노총만 주차하고 건물내 회사의 주차를 못하게 하는데 개선 요청합니다.,"['한국노총', '부설주차장']",경제,기타,요청/개선,경제살리기과
의창구청 전통시장 담당자 번호 알 수 있을까요?,"['의창구청', '전통시장', '담당자', '번호']",경제,기타,문의(질의),경제교통과
의창구청 전통시장 담당자 번호 알 수 있나요?,"['의창구청', '전통시장', '담당자', '번호']",경제,기타,문의(질의),경제교통과
의창구청 전통시장 담당자 번호 질의합니다.,"['의창구청', '전통시장', '담당자', '번호']",경제,기타,문의(질의),경제교통과
의창구청 통신판매업 담당자 요청합니다.,"['의창구청', '통신판매업', '담당자']",경제,판매업,요청/개선,경제교통과
의창구청 통신판매업 담당자 연결 바랍니다.,"['의창구청', '통신판매업', '담당자']",경제,판매업,요청/개선,경제교통과
의창구청 통신판매업 담당자분과 통화하고 싶습니다.,"['의창구청', '통신판매업', '담당자']",경제,판매업,요청/개선,경제교통과
의창구청 통신판매업 담당자의 연락처를 알려주세요.,"['의창구청', '통신판매업', '담당자']",경제,판매업,요청/개선,경제교통과
의창구청 통신판매업 담당자 연결 부탁합니다.,"['의창구청', '통신판매업', '담당자']",경제,판매업,요청/개선,경제교통과
태양광 시설 설치 하는데 경제살리기과에서 담당 하는건가요?,"['태양광', '경제살리기과']",경제,기타,요청/개선,경제살리기과
건축물 상단에 태양광 시설 설치 할려고 하는데 담당부서 연결 요청합니다.,"['건축물', '태양광', '담당부서']",경제,기타,요청/개선,경제살리기과
공장 건축물 상단에 태양광 시설 담당과는 어디인지 문의합니다.,"['공장 건축물', '태양광']",경제,기타,요청/개선,경제살리기과
창원시 담배 소매인 지정 담당자 연결 요청합니다.,"['담배 소매인', '지정', '담당자']",경제,기타,문의(질의),경제교통과
창원시의 담배 소매인 지정 담당자 연결 바랍니다.,"['담배 소매인', '지정', '담당자']",경제,기타,문의(질의),경제교통과
창원시의 담배 소매인 지정 담당자 연결 부탁합니다.,"['담배 소매인', '지정', '담당자']",경제,기타,문의(질의),경제교통과
창원시 담배 소매인 지정 담당자 연결 해 주십시오.,"['담배 소매인', '지정', '담당자']",경제,기타,문의(질의),경제교통과
안내 부탁합니다. 성산구 담배 소매인 지정 담당자의 연락처를 알려주세요.,"['담배 소매인', '지정', '담당자']",경제,기타,문의(질의),경제교통과
창원시에서 담배판매권 허가를 받으려면 절차가 어떻게 되나요?,"['담배판매권', '허가']",경제,담배소매업,문의(질의),경제교통과
창원시에서 담배판매권 허가를 받으려면 구비서류가 어떻게 되나요?,"['구비서류', '담배판매권', '허가']",경제,담배소매업,문의(질의),경제교통과
마산회원구청 담배판매권 허가를 받으려면 어떻게 해야 하나요?,"['마산회원구청', '담배판매권', '허가']",경제,담배소매업,문의(질의),경제교통과
전원주택지에 이동식화장실 악취로 인해 불편 신고드립니다.,"['전원주택지', '이동식화장실', '악취', '불편']",경제,기타,고충/토로,개발과
"전원주택지에 살고 있는데, 어떤 이웃이 이동식화장실을 설치했어요. 그때 이후로 악취가 너무 심해서 살수가 없어요.","['전원주택지', '이동식화장실', '악취']",경제,기타,고충/토로,개발과
제가 전원주택지에 사는데 이웃 중 한명이 간이화장실을 세운 이후로 냄새가 심해서 숨을 못쉬겠어요.,"['전원주택', '간이화장실']",경제,기타,고충/토로,개발과
전원주택지에서 동의 없이 간이화장실 설치해도 되나요? 냄새가 너무 독해요.,"['전원주택지', '간이화장실']",경제,기타,고충/토로,개발과
"마산회원구에 한 전원주택지에 살고 있는 사람인데, 근처에 이동식화장실이 있는지 언제부턴가 냄새가 너무 나요. 악취 때문에 불편하니 조치 바랍니다.","['전원주택지', '이동식화장실', '악취', '불편']",경제,기타,고충/토로,개발과
소상공인 소규모 경영환경개선사업 결과 알고싶어요.,"['소상공인 소규모 경영환경개선사업 ', '결과']",경제,기타,문의(질의),경제살리기과
소상공인 소규모 경영환경개선사업 결과 궁금합니다.,"['소상공인 소규모 경영환경개선사업 ', '결과']",경제,기타,문의(질의),경제살리기과
소상공인 소규모 경영환경개선사업 결과가 어떤가요?,"['소상공인 소규모 경영환경개선사업', '결과']",경제,기타,문의(질의),경제살리기과
창원시 예비 창업자로 일반음식점 운영 예정인데 자금 대출 지원과 관련하여 담당자 연결 요청합니다.,"['일반음식점', '운영 예정', '자금 대출 지원']",경제,기타,문의(질의),경제살리기과에서
창원시의 예비 창업자로 일반음식점 운영 예정인데 자금 대출 지원과 관련하여 담당자 안내 바랍니다.,"['일반음식점', '운영 예정', '자금 대출 지원']",경제,기타,문의(질의),경제살리기과에서
창원시의 예비 창업자로 일반음식점 운영 예정인데 자금 대출 지원과 관련하여 담당자 연결해 주시기 바랍니다.,"['일반음식점', '운영 예정', '자금 대출 지원']",경제,기타,문의(질의),경제살리기과에서
창원시에서 일반음식점 운영 예정인데 자금 대출 지원 담당자와 전화연결 해주세요.,"['일반음식점', '운영 예정', '자금 대출 지원']",경제,기타,문의(질의),경제살리기과에서
창원시에서 일반음식점 운영 예정인데 자금 대출 지원 담당자 연결 바랍니다.,"['일반음식점', '운영 예정', '자금 대출 지원']",경제,기타,문의(질의),경제살리기과에서
제로페이 시청 담당자 연결 해주세요.,"['제로페이', '시청', '담당자']",경제,기타,요청/개선,경제살리기과
제로페이 시청 담당자 연결 원합니다.,"['제로페이', '시청', '담당자']",경제,기타,요청/개선,경제살리기과
제로페이 시청 담당자 연결 부탁해요.,"['제로페이', '시청', '담당자']",경제,기타,요청/개선,경제살리기과
진해구 진해사랑 상품권에 관하여 문의합니다.,"['진해구', '진해사랑 상품권', '문의']",경제,기타,문의(질의),경제교통과
진해구 진해사랑 상품권에 관련해서 질문이 있습니다.,"['진해구', '진해사랑 상품권', '질문']",경제,기타,문의(질의),경제교통과
진해구 진해사랑 상품권은 어디서 구입하나요?,"['진해구', '진해사랑 상품권', '구입']",경제,기타,문의(질의),경제교통과
진해구 진해사랑 상품권 사용처는 어디입니까?,"['진해구', '진해사랑 상품권', '사용처']",경제,기타,문의(질의),경제교통과
진해구 진해사랑 상품권 담당자께 문의할 것이 있어 통화하고 싶어요.,"['진해구', '진해사랑 상품권', '문의']",경제,기타,문의(질의),경제교통과
창원시 대학생 아르바이트 담당자 번호 알 수 있을까요?,"['대학생', '아르바이트', '담당자', '번호']",경제,기타,문의(질의),일자리창출과
창원시 대학생 아르바이트 담당자 번호 알려 주실 수 있나요?,"['대학생', '아르바이트', '담당자', '번호']",경제,기타,문의(질의),일자리창출과
창원시의 대학생 아르바이트 담당자 번호 질의합니다.,"['대학생', '아르바이트', '담당자', '번호']",경제,기타,문의(질의),일자리창출과
시청 전화번호 문의합니다.,"['시청', '전화번호']",경제,기타,문의(질의),경제살리기과
시청 전화번호 알려주세요.,"['시청', '전화번호']",경제,기타,문의(질의),경제살리기과
시청 전화번호 알고싶어요.,"['시청', '전화번호']",경제,기타,문의(질의),경제살리기과
시청 전화번호 궁금합니다.,"['시청', '전화번호']",경제,기타,문의(질의),경제살리기과
시청 전화번호가 뭔가요?,"['시청', '전화번호']",경제,기타,문의(질의),경제살리기과
창원시 박람회 참가 지원 관련하여 묻고 싶습니다.,"['창원시 ', '박람회', '지원']",경제,기타,문의(질의),투자유치과
창원시 박람회 참가 지원 신청 시 구비서류 무엇을 준비해야 하나요?,"['창원시 ', '박람회', '지원', '구비서류']",경제,기타,문의(질의),투자유치과
창원시 박람회 참가 지원 관련해서 문의 사항이 있습니다.,"['창원시', '박람회', '지원', '문의']",경제,기타,문의(질의),투자유치과
성산구청의 공장 등록 관련 담당부서를 문의드립니다.,"['성산구청', '공장', '등록', '담당부서']",경제,공장설립/등록,문의(질의),경제교통과
성산구청의 공장 등록 관련 담당부서를 안내 부탁드립니다.,"['성산구청', '공장', '등록', '담당부서', '부탁']",경제,공장설립/등록,문의(질의),경제교통과
성산구청의 공장 등록 관련 담당부서를 안내해 주세요.,"['성산구청', '공장', '등록', '담당부서', '안내']",경제,공장설립/등록,문의(질의),경제교통과
성산구청의 공장 등록 관련 담당부서를 연결해 주세요.,"['성산구청', '공장', '등록', '담당부서', '연결']",경제,공장설립/등록,문의(질의),경제교통과
성산구청의 공장 등록 관련 담당부서를 알려 주세요.,"['성산구청', '공장', '등록', '담당부서']",경제,공장설립/등록,문의(질의),경제교통과
회원구의 내서읍 희망근로 모집 일정이 어떻게 되는지 알려주세요.,"['회원구', '내서읍', '희망근로', '모집 일정']",경제,기타,문의(질의),일자리창출과
회원구의 내서읍 희망근로 모집 일정이 어떻게 되는지 문의드립니다.,"['회원구', '내서읍', '희망근로', '모집 일정']",경제,기타,문의(질의),일자리창출과
회원구 내서읍 희망근로 모집 일정에 대해 알려주시면 감사하겠습니다.,"['회원구', '내서읍', '희망근로', '모집 일정']",경제,기타,문의(질의),일자리창출과
진해구 국민연금 수령자는 지역공동체 일자리 신청이 불가한지 궁금해서 문의합니다. ,"['진해구', '국민연금', '수령자', '지역공동체', '일자리', '신청', '불가']",경제,기타,문의(질의),일자리창출과
진해구 국민연금 수령자 입니다. 이러한 경우 지역공동체 일자리 신청이 불가능한지 문의합니다. ,"['진해구', '국민연금', '수령', '지역공동체', '일자리', '신청', '불가능']",경제,기타,문의(질의),일자리창출과
진해구 지역공동체 일자리 관련 문의합니다. 국민연금 수령자는 신청이 불가한지 알고 싶습니다. ,"['진해구', '국민연금', '수령자', '지역공동체', '일자리', '신청', '불가']",경제,기타,문의(질의),일자리창출과
국민연금 수령자는 진해구 지역공동체 일자리 신청이 불가한지 알 수 없어 문의 남깁니다. ,"['진해구', '국민연금', '수령자', '지역공동체', '일자리', '신청', '불가']",경제,기타,문의(질의),일자리창출과
진해구 지역공동체 일자리를 신청하려고 합니다. 국민연금 수령자인데 신청 불가한가요?,"['진해구', '국민연금', '수령자', '지역공동체', '일자리', '신청', '불가']",경제,기타,문의(질의),일자리창출과
창원시 공공 근로 급여때문에 통화하고 싶은데 담당자 연결 요청드려요.,"['공공 근로', '급여', '담당자', '요청']",경제,기타,문의(질의),경제교통과
창원시 공공 근로 급여 금액이 달라 확인하고 싶은데 담당자 연결 요청합니다.,"['공공 근로', '급여', '담당자', '요청']",경제,기타,문의(질의),경제교통과
창원시 공공 근로 급여가 언제쯤 나오는지 알고 싶은데 담당자님 연결 요청합니다.,"['공공 근로', '급여', '담당자', '요청']",경제,기타,문의(질의),경제교통과
창원 청년내일통장 대상자로 선정되었는데 접수 번호 확인 문의드립니다.,"['창원', '청년내일통장', '접수 번호']",경제,기타,문의(질의),일자리창출과
창원 청년내일통장 대상자로 선정되었는데 접수 번호 확인 질의합니다.,"['창원', '청년내일통장', '접수 번호']",경제,기타,문의(질의),일자리창출과
창원 청년내일통장 대상자로 선정되었는데 접수 번호 확인하고 싶습니다.,"['창원', '청년내일통장', '접수 번호']",경제,기타,문의(질의),일자리창출과
창원 청년내일통장 대상자로 선정되었는데 접수 번호 확인해 주세요.,"['창원', '청년내일통장', '접수 번호']",경제,기타,문의(질의),일자리창출과
창원 청년내일통장 대상자로 선정되었는데 접수 번호 확인할 수 있나요?,"['창원', '청년내일통장', '접수 번호']",경제,기타,문의(질의),일자리창출과
"문의드립니다. 청년 내일 통장 교육 참석이 어려운데, 대리 참석이 가능한지 어디에 여쭤봐야 하나요?","['청년 내일 통장', '교육', '대리 참석']",경제,기타,문의(질의),일자리창출과
청년내일통장교육에 대리 참석이 가능한가요?,"['교육', '대리 참석']",경제,기타,문의(질의),일자리창출과
청년내일통장교육에 대한 문의를 드리려 합니다. 담당부서가 어디인가요?,['교육'],경제,기타,문의(질의),일자리창출과
창원시 중소기업 근로자 자녀 장학금 담당부서에 문의합니다.,"['창원시', '근로자 자녀 장학금', '문의']",경제,기타,문의(질의),경제살리기과
창원시 중소기업 근로자 자녀가 있는데 장학금 받을 수 있나요?,['창원시'],경제,기타,문의(질의),경제살리기과
창원시 중소기업 근로자 자녀 장학금 대상인지 알려주세요.,"['창원시', '근로자 자녀 장학금', '대상']",경제,기타,문의(질의),경제살리기과
창원시 중소기업 근로자 자녀 장학금 받을 수 있는지 문의드립니다.,"['창원시', '근로자 자녀 장학금', '문의']",경제,기타,문의(질의),경제살리기과
창원시 중소기업 근로자 자녀 장학금 관련해서 문의 사항이 있습니다.,"['창원시', '근로자 자녀 장학금', '문의']",경제,기타,문의(질의),경제살리기과
마산회원구 내서읍 공공근로 사업에 대해 문의합니다.,"['마산회원구', '내서읍', '공공근로']",경제,기타,문의(질의),일자리창출과
공공근로 사업이 언제 시작하나요?,['공공근로'],경제,기타,문의(질의),일자리창출과
마산회원구 내서읍 하반기 공공근로 사업이 언제 시작되나요?,"['마산회원구', '내서읍', '공공근로']",경제,기타,문의(질의),일자리창출과
통신판매업 변경 신고 문의를 하려는데 부서 전화연결이 되지 않던데 다른 번호가 있을까요?,"['통신판매업', '변경 신고', '부서', '번호']",경제,판매업,문의(질의),경제교통과
통신판매업 변경 신고 문의를 하려는데 부서 전화연결이 되지 않던데 다른 번호가 있는지 궁금합니다.,"['통신판매업', '변경 신고', '부서', '번호']",경제,판매업,문의(질의),경제교통과
통신판매업 변경 신고 문의를 하려는데 부서 전화연결이 되지 않던데 다른 번호를 알려주세요.,"['통신판매업', '변경 신고', '부서', '번호']",경제,판매업,문의(질의),경제교통과
통신판매업 변경 신고 문의를 하려는데 부서 전화연결이 되지 않던데 다른 번호는 없나요?,"['통신판매업', '변경 신고', '부서', '번호']",경제,판매업,문의(질의),경제교통과
통신판매업 변경 신고 문의를 하려는데 부서 전화연결이 되지 않던데 다른 번호 질의합니다.,"['통신판매업', '변경 신고', '부서', '번호']",경제,판매업,문의(질의),경제교통과
"통신판매업 변경 신고 담당 부서 전화 연결이 안되는데, 다른 연락처는 없나요?","['통신판매업', '변경 신고', '전화']",경제,기타,요청/개선,경제교통과
"통신판매업 변경 신고를 담당하는 부서와 통화가 안되는데, 이 부서 말고 다른 담당 부서가 또 있나요?","['통신판매업', '변경 신고']",경제,기타,요청/개선,경제교통과
"통신판매업 변경 신고 건으로 문의사항이 있으니, 담당하시는 분이 저에게 직접 연락하도록 안내 부탁드립니다.","['통신판매업', '변경 신고']",경제,기타,요청/개선,경제교통과
회원구 제로페이 활성화사업에 대해 문의합니다.,"['회원구', '제로페이', '활성화사업']",경제,기타,문의(질의),경제교통과
회원구 제로페이 활성화사업에 대해 알려주세요.,"['회원구', '제로페이', '활성화사업']",경제,기타,문의(질의),경제교통과
회원구 제로페이 활성화사업에 대해 알고싶어요.,"['회원구', '제로페이', '활성화사업']",경제,기타,문의(질의),경제교통과
회원구 제로페이 활성화사업에 대해 궁금합니다.,"['회원구', '제로페이', '활성화사업']",경제,기타,문의(질의),경제교통과
회원구 제로페이 활성화사업에 대해 질문있어요.,"['회원구', '제로페이', '활성화사업']",경제,기타,문의(질의),경제교통과
창원시의의 행정지도를 구하고자 하는데요 어떻게 해야 하는지 알고싶어요.,['행정지도'],경제,기타,문의(질의),경제교통과
창원시의의 행정지도를 구하고자 하는데요 어떻게 해야 하는지 궁금합니다.,['행정지도'],경제,기타,문의(질의),경제교통과
창원시의의 행정지도를 구하고자 하는데요 어떻게 해야 하는지 질문드려요.,['행정지도'],경제,기타,문의(질의),경제교통과
의창구청 허가 부서 연결 요청합니다.,"['의창구청', '허가 부서']",경제,기타,문의(질의),민원지적과
의창구청 허가 부서 연결 바랍니다.,"['의창구청', '허가 부서']",경제,기타,문의(질의),민원지적과
의창구청 허가 부서 연결 부탁합니다.,"['의창구청', '허가 부서']",경제,기타,문의(질의),민원지적과
의창구청 허가 부서 연결 해주세요.,"['의창구청', '허가 부서']",경제,기타,문의(질의),민원지적과
의창구청 허가 부서 연결 원합니다.,"['의창구청', '허가 부서']",경제,기타,문의(질의),민원지적과
베이비부머 나침반 재능기부자 관련한 부서 전화번호가 궁금합니다.,"['베이비부머 나침반 재능기부자', '부서', '전화번호']",경제,직업소개사업,문의(질의),일자리창출과
베이비부머 나침반 재능기부자 관련한 부서 전화번호를 알려주세요.,"['베이비부머 나침반 재능기부자', '부서', '전화번호']",경제,직업소개사업,문의(질의),일자리창출과
베이비부머 나침반 재능기부자 관련한 부서 전화번호가 필요합니다.,"['베이비부머 나침반 재능기부자', '부서', '전화번호']",경제,직업소개사업,문의(질의),일자리창출과
희망근로 사업 참여자 급여 지급일에 대해 문의합니다.,['희망근로 사업'],경제,기타,문의(질의),경제교통과
희망근로 사업 참여자의 급여 지급일에 대해 문의합니다.,['희망근로 사업'],경제,기타,문의(질의),경제교통과
희망근로 사업 참여자 급여 지급일은 언제인가요?,['희망근로 사업'],경제,기타,문의(질의),경제교통과
희망근로 사업 참여자는 언제 급여가 지급 되나요?,['희망근로 사업'],경제,기타,문의(질의),경제교통과
희망근로 사업의 참여자는 언제 급여 지급일에 대해 질문있어요.,['희망근로 사업'],경제,기타,문의(질의),경제교통과
희망근로에 대해 알고싶어요.,['희망근로'],경제,기타,문의(질의),경제교통과
희망근로에 대해 궁금합니다.,['희망근로'],경제,기타,문의(질의),경제교통과
희망근로에 대해 질문있어요.,['희망근로'],경제,기타,문의(질의),경제교통과
태양광 발전사업 허가에 대해 문의합니다.,"['태양광 발전사업', '허가']",경제,기타,문의(질의),경제살리기과
태양광 발전사업 허가에 대해 알려주세요.,"['태양광 발전사업', '허가']",경제,기타,문의(질의),경제살리기과
태양광 발전사업 허가에 대해 알고싶어요.,"['태양광 발전사업', '허가']",경제,기타,문의(질의),경제살리기과
태양광 발전사업 허가에 대해 궁금합니다.,"['태양광 발전사업', '허가']",경제,기타,문의(질의),경제살리기과
태양광 발전사업 허가에 대해 질문있어요.,"['태양광 발전사업', '허가']",경제,기타,문의(질의),경제살리기과
진해구에서 가스시설 가동 정지 신청 문의 가능한 담당자 연결해주세요.,"['진해구', '가스시설', '가동', '정지']",경제,액화석유가스 사업,문의(질의),경제교통과
진해구의 가스시설 가동 정지 신청 문의 가능한 연락처 알려주세요.,"['진해구', '가스시설', '가동', '정지']",경제,액화석유가스 사업,문의(질의),경제교통과
진해구 가스시설 가동 정지 신청 문의 가능한 연락처는 어디인가요?,"['진해구', '가스시설', '가동', '정지']",경제,액화석유가스 사업,문의(질의),경제교통과
의창구 통신판매업 상호명을 변경하려고 합니다. 담당자 연락처 문의합니다.,"['의창구', '통신판매업', '상호명', '변경', '연락처']",경제,기타,문의(질의),경제교통과
의창구의 통신판매업 상호명을 변경하려고 합니다. 담당자 연락처 연결 요청합니다.,"['의창구', '통신판매업', '상호명', '변경', '연락처']",경제,기타,문의(질의),경제교통과
의창구의 통신판매업 상호명을 변경하려고 합니다. 담당자 연락처 알려주세요.,"['의창구', '통신판매업', '상호명', '변경', '연락처']",경제,기타,문의(질의),경제교통과
의창구 통신판매업 상호명을 변경하려고 합니다. 담당자 연락처 알려주세요.,"['의창구', '통신판매업', '상호명', '변경', '연락처']",경제,기타,문의(질의),경제교통과
의창구의 통신판매업 상호명을 변경하려고 합니다. 담당자 연락처 궁금합니다.,"['의창구', '통신판매업', '상호명', '변경', '연락처']",경제,기타,문의(질의),경제교통과
"행정복지센터에서 기초생활수급자는 지역공동체 일자리 사업 신청이 불가하다고 했는데, 정말인가요? 신청할 수 있는 방법은 없나요?","['지역공동체', '일자리', '신청', '기초생활수급자', '불가']",경제,기타,문의(질의),일자리창출과
